MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,CROMPTON,CROMPT GREA CON ELEC LTD,       202.15,       204.90,       215.00,       203.25,       211.50,                159260122.45,765122,N, ,32883,       301.45,       177.30
N,EQ,CSBBANK,CSB BANK LIMITED,       113.45,       114.00,       116.00,       113.15,       115.00,                 11392421.90,99512,N, ,1334,       313.50,        95.60
N,EQ,CTE,CAMBRIDGE TECH ENTER LTD,        14.60,        14.25,        15.30,        14.25,        14.70,                    22225.15,1504,N, ,37,        56.15,        11.50
N,EQ,CUB,CITY UNION BANK LTD,       126.95,       126.70,       131.00,       126.05,       130.10,                114924327.45,891476,N, ,17541,       249.35,       110.00
N,EQ,CUMMINSIND,CUMMINS INDIA LTD,       326.95,       325.55,       334.85,       324.00,       333.30,                301317170.10,910470,N, ,15303,       801.05,       280.00
N,EQ,CUPID,CUPID LIMITED,       154.50,       155.00,       157.45,       153.25,       155.75,                  4670876.15,30041,N, ,628,       261.80,       104.00
N,EQ,CYBERTECH,CYBERTECH SYSTEMS & SOFTW,        29.75,        29.25,        32.40,        29.25,        29.80,                   260472.35,8612,N, ,114,        64.30,        22.10
N,EQ,CYIENT,CYIENT LIMITED,       192.50,       192.60,       194.20,       187.00,       189.35,                 37787126.85,197534,N, ,5457,       573.90,       187.00
N,EQ,DAAWAT,LT FOODS LIMITED,        20.55,        20.60,        20.90,        20.20,        20.40,                  6242335.45,304357,N, ,1926,        32.70,        13.00
N,EQ,DALBHARAT,DALMIA BHARAT LIMITED,       491.65,       494.95,       498.40,       474.80,       485.35,                 29228622.65,60562,N, ,4030,      1219.90,       402.70
N,EQ,DALMIASUG,DALMIA BHARAT SUG IN LTD,        55.05,        55.20,        57.80,        54.70,        57.30,                  2616386.90,46658,N, ,2017,       134.50,        39.75
N,EQ,DAMODARIND,DAMODAR INDUSTRIES LTD,        18.00,        18.00,        18.60,        17.50,        17.50,                   109104.15,6179,N, ,26,        42.00,        15.00
N,SM,DANGEE,DANGEE DUMS LIMITED,        91.00,        87.00,        87.00,        83.00,        85.00,                   136000.00,1600,N, ,2,       182.05,        83.00
N,EQ,DATAMATICS,DATAMATICS GLOBAL SER LTD,        40.75,        41.80,        42.75,        41.80,        42.50,                   522450.85,12327,N, ,135,       116.20,        27.40
N,EQ,DBCORP,D.B.CORP LTD,        59.95,        60.40,        61.10,        59.40,        59.80,                  4749832.20,78997,N, ,1669,       202.40,        59.00
N,EQ,DBL,DILIP BUILDCON LIMITED,       246.55,       243.50,       262.00,       242.75,       259.75,                 54079101.70,212332,N, ,5911,       632.20,       190.00
N,EQ,DBREALTY,D B REALTY LIMITED,         7.20,         7.55,         7.55,         7.55,         7.55,                  1449290.45,191959,N, ,131,        16.60,         3.65
N,EQ,DBSTOCKBRO,DB (INT) STOCK BROKERS,         7.45,         7.15,         7.15,         7.15,         7.15,                      715.00,100,N, ,1,        12.60,         6.65
N,EQ,DCAL,DISHMAN CARBO AMCIS LTD,        74.65,        75.00,        76.45,        74.80,        76.00,                  5889157.20,77965,N, ,1316,       257.35,        46.05
N,EQ,DCBBANK,DCB BANK LIMITED,        65.30,        65.00,        66.35,        64.20,        65.00,                108256265.95,1668271,N, ,7655,       244.65,        61.35
N,EQ,DCM,DCM LTD,        17.90,        18.15,        18.15,        17.50,        17.55,                    10844.30,616,N, ,31,        88.55,        12.55
N,EQ,DCMNVL,DCM NOUVELLE LIMITED,        22.95,        24.00,        25.50,        22.50,        24.05,                   199455.80,8149,N, ,255,        39.55,        19.25
N,EQ,DCMSHRIRAM,DCM SHRIRAM LIMITED,       235.25,       235.25,       243.00,       229.35,       239.30,                 21907993.15,93145,N, ,6541,       638.50,       172.60
N,EQ,DCW,DCW LTD,         9.65,         9.65,         9.75,         9.30,         9.40,                  1872491.45,198254,N, ,466,        21.20,         6.55
N,EQ,DECCANCE,DECCAN CEMENTS LIMITED,       207.85,       209.90,       214.05,       203.55,       211.90,                   910170.95,4346,N, ,201,       489.50,       161.00
N,EQ,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,       100.40,        98.95,       102.60,        98.60,       101.25,                 61087762.30,604183,N, ,6919,       157.40,        57.15
N,EQ,DEEPAKNTR,DEEPAK NITRITE LTD,       503.40,       504.65,       510.90,       503.05,       505.60,                200077169.50,395756,N, ,13466,       567.70,       257.30
N,EQ,DEEPIND,DEEP INDUSTRIES LTD,        63.85,        65.00,        65.90,        63.00,        63.45,                   576170.95,8986,N, ,386,       176.15,        42.40
N,EQ,DELTACORP,DELTA CORP LIMITED,        68.25,        68.25,        68.35,        66.10,        67.55,                 44017836.30,651062,N, ,4811,       224.80,        53.80
N,EQ,DEN,DEN NETWORKS LTD,        52.40,        53.90,        53.90,        50.10,        51.20,                  3473244.85,67443,N, ,690,        97.70,        25.50
N,EQ,DENORA,DE NORA INDIA LIMITED,       158.00,       152.45,       160.35,       152.45,       158.70,                    27484.90,174,N, ,15,       258.40,       110.30
N,EQ,DFMFOODS,DFM FOODS LIMITED,       192.30,       192.35,       204.70,       190.30,       203.60,                  5741542.25,29055,N, ,1021,       333.85,       154.00
N,EQ,DGCONTENT,DIGICONTENT LIMITED,         4.90,         4.90,         5.10,         4.70,         5.10,                    38309.60,7534,N, ,17,        14.20,         3.05
N,EQ,DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,        88.50,        86.55,        91.00,        86.55,        90.00,                 17315328.05,194855,N, ,2273,       245.95,        65.55
N,EQ,DHANBANK,DHANLAXMI BANK LIMITED,         9.75,         9.90,         9.90,         9.35,         9.40,                  1943837.45,205326,N, ,567,        19.90,         7.15
N,EQ,DHANUKA,DHANUKA AGRITECH LTD,       468.25,       468.25,       477.00,       452.25,       465.20,                 11340044.70,24675,N, ,1822,       564.90,       275.00
N,EQ,DHFL,DEWAN HOUSING FIN CORP LT,        11.55,        11.55,        11.55,        11.00,        11.35,                 15808334.50,1417501,N, ,3269,       132.00,         8.35
N,EQ,DHUNINV,DHUNSERI INVESTMENTS LTD,       158.55,       162.55,       167.75,       156.95,       164.50,                   232664.75,1420,N, ,155,       299.80,       105.50
N,EQ,DIAMONDYD,PRATAAP SNACKS LIMITED,       476.40,       476.05,       485.95,       474.65,       483.40,                  3232314.55,6723,N, ,619,       989.00,       435.10
N,EQ,DICIND,DIC INDIA LIMITED,       299.75,       302.45,       304.00,       295.00,       296.00,                   247664.20,827,N, ,97,       443.00,       235.20
N,EQ,DIGISPICE,DIGISPICE TECHNOLOGIES LT,         5.40,         5.65,         5.65,         5.65,         5.65,                    48646.50,8610,N, ,31,        10.00,         2.80
N,EQ,DISHTV,DISH TV INDIA LTD.,         4.45,         4.50,         4.50,         4.35,         4.45,                 11412219.70,2568549,N, ,2395,        34.80,         3.90
N,EQ,DIXON,DIXON TECHNO (INDIA) LTD,      4301.75,      4302.00,      4425.00,      4286.05,      4390.85,                 87031799.70,19973,N, ,4294,      4895.00,      1560.00
N,EQ,DLINKINDIA,D-LINK INDIA LTD,        69.20,        71.00,        74.90,        70.10,        73.45,                 14659070.15,201456,N, ,3217,       125.00,        49.10
N,EQ,DOLAT,DOLAT INVESTMENTS LTD,        34.45,        35.00,        38.45,        33.80,        36.25,                  3898663.05,111989,N, ,691,        83.80,        27.30
N,EQ,DOLLAR,DOLLAR INDUSTRIES LIMITED,       108.30,       108.00,       110.50,       107.50,       109.25,                  3394129.25,31153,N, ,810,       275.95,        96.10
N,EQ,DONEAR,DONEAR IND. LIMITED,        23.60,        24.80,        24.80,        23.75,        24.20,                   245837.45,10150,N, ,116,        41.50,        18.25
N,EQ,DPSCLTD,DPSC LIMITED,         7.30,         7.10,         7.95,         6.65,         7.30,                    91435.65,12454,N, ,104,        16.15,         4.40
N,EQ,DPWIRES,D P WIRES LIMITED,        50.75,        54.00,        60.90,        51.00,        60.90,                   525789.60,8909,N, ,248,        98.00,        41.15
N,EQ,DREDGECORP,DREDGING CORP OF INDIA,       219.30,       219.05,       222.95,       216.80,       220.15,                 17693002.15,80594,N, ,3124,       444.20,       121.00
N,EQ,DSSL,DYNACONS SYS & SOLN LTD,        17.15,        17.40,        17.40,        16.75,        16.80,                     7018.55,412,N, ,5,        38.40,        13.10
N,EQ,DTIL,DHUNSERI TEA & IND. LTD.,       140.40,       139.05,       143.00,       136.85,       142.50,                    61153.50,433,N, ,37,       227.80,        90.00
N,EQ,DVL,DHUNSERI VENTURES LIMITED,        48.40,        49.25,        49.30,        48.10,        48.25,                   279074.10,5769,N, ,66,       103.80,        41.85
N,EQ,DWARKESH,DWARIKESH SUGAR IND LTD,        16.60,        16.60,        17.30,        16.25,        17.05,                  4391876.35,260250,N, ,832,        42.00,        13.35
N,EQ,DYNAMATECH,DYNAMATIC TECHNOLOGIES,       482.60,       496.00,       496.00,       465.00,       479.25,                   832642.05,1728,N, ,134,      1545.00,       436.45
N,EQ,DYNPRO,DYNEMIC PRODUCTS LIMITED,        99.40,        99.60,       100.00,        97.95,        98.70,                  1575137.65,15925,N, ,385,       180.00,        81.00
G,EQ,EASTSILK,EASTERN SILK INDUSTRIES L,          .65,          .65,          .65,          .65,          .65,                       99.45,153,N, ,1,         1.85,          .60
N,EQ,ECLERX,ECLERX SERVICES LTD,       390.50,       390.00,       396.95,       389.05,       392.70,                  7374454.45,18772,N, ,2511,       955.00,       320.00
N,EQ,EDELWEISS,EDELWEISS FIN SERV LTD,        40.55,        42.35,        42.55,        41.45,        42.55,                 32289828.65,762529,N, ,2456,       210.50,        30.15
N,EQ,EIDPARRY,EID PARRY INDIA LTD,       152.40,       153.20,       154.00,       147.50,       148.90,                 15877659.00,106254,N, ,2446,       245.00,       102.15
N,SM,EIFFL,EURO (I) FRESH FOODS LTD,        78.75,        78.75,        78.75,        78.25,        78.25,                   125600.00,1600,N, ,2,       131.00,        71.00
N,EQ,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,       182.80,       184.90,       190.00,       182.20,       183.10,                   186970.20,1016,N, ,77,       392.00,       151.10
N,EQ,EIHOTEL,EIH LIMITED,        56.25,        57.45,        57.45,        54.90,        55.00,                  8465051.00,152083,N, ,4766,       208.00,        54.75
N,EQ,EIMCOELECO,EIMCO ELECON (INDIA) LTD,       225.40,       226.00,       232.00,       223.00,       231.95,                   123991.70,535,N, ,15,       449.20,       186.00
N,EQ,EKC,EVEREST KANTO CYLINDERLTD,        13.85,        14.15,        14.15,        13.60,        13.75,                   192134.65,13858,N, ,130,        33.00,         9.85
N,EQ,ELECON,ELECON ENG. CO. LTD,        19.10,        18.75,        19.75,        18.75,        19.00,                  1633887.65,85087,N, ,705,        56.60,        16.20
N,EQ,ELECTCAST,ELECTROSTEEL CASTINGS LTD,         9.05,         9.00,         9.05,         8.90,         9.00,                   320249.00,35687,N, ,157,        20.00,         8.00
N,EQ,ELECTHERM,ELECTROTHERM (I) LTD.,        86.00,        88.50,        88.50,        80.00,        84.70,                  5012227.50,59515,N, ,424,       380.10,        75.95
N,EQ,ELGIEQUIP,ELGI EQUIPMENTS LTD,       128.95,       132.25,       132.25,       128.85,       130.00,                  1588932.95,12227,N, ,270,       308.00,       101.20
N,EQ,ELGIRUBCO,ELGI RUBBER CO. LTD,        13.60,        15.50,        16.30,        14.95,        16.30,                  2792771.15,174296,N, ,566,        28.90,         9.30
N,EQ,EMAMILTD,EMAMI LIMITED,       199.70,       199.70,       205.50,       195.20,       204.60,                152895188.45,755143,N, ,34050,       376.35,       130.95
N,EQ,EMAMIPAP,EMAMI PAPER MILLS LIMITED,        68.10,        68.35,        69.75,        66.00,        66.60,                   704653.85,10476,N, ,247,       172.95,        48.10
N,EQ,EMAMIREAL,EMAMI REALTY LIMITED,        27.60,        26.65,        28.85,        26.25,        28.20,                  1283379.90,47476,N, ,362,       106.50,        22.50
N,RR,EMBASSY,EMBASSY OFFICE PARKS REIT,       341.91,       344.19,       347.80,       322.42,       325.38,                252030256.00,747200,N, ,3138,       512.00,       301.35
N,EQ,EMKAY,EMKAY GLOBAL FIN SERV LTD,        35.50,        34.55,        35.45,        34.00,        35.05,                  1543659.10,44132,N, ,38,        96.90,        23.75
N,EQ,EMMBI,EMMBI INDUSTRIES LIMITED,        54.70,        56.20,        56.20,        54.35,        55.05,                   226727.60,4133,N, ,58,       174.70,        40.00
N,EQ,ENDURANCE,ENDURANCE TECHNO. LTD.,       614.00,       614.00,       634.00,       605.45,       629.65,                 35865267.35,57598,N, ,4099,      1237.00,       564.50
N,EQ,ENGINERSIN,ENGINEERS INDIA LTD,        61.00,        61.00,        62.50,        60.55,        61.35,                 25093011.00,408261,N, ,2921,       128.70,        49.20
N,EQ,ENIL,ENTERTAIN NET. IND. LTD.,       116.60,       125.70,       125.75,       117.05,       119.00,                   116538.15,980,N, ,51,       505.00,        98.00
N,EQ,EQUITAS,EQUITAS HOLDINGS LIMITED,        43.75,        44.90,        46.40,        44.50,        45.20,               1106924730.00,24451870,N, ,53904,       143.65,        32.50
N,EQ,ERIS,ERIS LIFESCIENCES LIMITED,       472.55,       478.50,       483.70,       471.00,       474.60,                  5389462.90,11325,N, ,1268,       627.15,       321.00
N,EQ,EROSMEDIA,EROS INTL MEDIA LTD,        14.30,        14.00,        14.10,        13.60,        13.60,                  3810447.05,278963,N, ,811,        75.85,         7.00
N,EQ,ESABINDIA,ESAB INDIA LTD,      1048.65,      1054.05,      1070.00,      1044.10,      1066.50,                   958354.45,907,N, ,185,      1727.95,       867.90
N,EQ,ESCORTS,ESCORTS INDIA LTD,       835.60,       835.55,       880.00,       829.00,       867.35,               3293936416.85,3882308,N, ,87538,       914.70,       423.55
N,EQ,ESSELPACK,ESSEL PROPACK LTD,       164.35,       164.35,       167.00,       161.65,       166.60,                  3648172.20,22191,N, ,1396,       225.90,        78.75
N,EQ,ESTER,ESTER INDUSTRIES LTD,        28.00,        28.55,        29.40,        27.65,        29.15,                   750651.15,26004,N, ,202,        45.20,        22.35
N,EQ,EVERESTIND,EVEREST INDUSTRIES LTD,       179.75,       182.00,       184.95,       180.00,       181.05,                 10140340.65,55776,N, ,2406,       474.40,       117.20
G,EQ,EXCEL,EXCEL REALTY N INFRA LTD,          .90,          .90,          .90,          .90,          .90,                      922.50,1025,N, ,3,         1.90,          .85
N,EQ,EXCELINDUS,EXCEL INDUSTRIES LTD,       578.75,       584.00,       584.00,       551.00,       556.95,                  9762966.45,17365,N, ,1590,      1149.95,       375.50
N,EQ,EXIDEIND,EXIDE INDUSTRIES LTD,       149.90,       149.00,       150.80,       147.95,       149.40,                424435318.50,2842830,N, ,18528,       222.70,       124.70
N,EQ,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,       152.20,       154.55,       155.00,       149.00,       151.95,                   352402.10,2317,N, ,160,       483.00,       112.60
N,EQ,FACT,FACT LTD,        39.50,        39.55,        40.60,        39.10,        40.20,                  3559828.90,89175,N, ,1009,        54.90,        20.50
N,EQ,FAIRCHEM,FAIRCHEM SPECIALITY LTD,       434.95,       435.00,       436.95,       430.00,       435.05,                  4625960.85,10648,N, ,527,       748.05,       355.05
N,EQ,FCL,FINEOTEX CHEMICAL LIMITED,        24.60,        24.30,        25.40,        23.70,        24.05,                  2549477.10,105950,N, ,801,        42.00,        12.45
N,EQ,FCONSUMER,FUTURE CONSUMER LIMITED,         7.45,         7.50,         7.80,         7.35,         7.80,                 18062078.95,2338038,N, ,2272,        48.90,         5.75
N,EQ,FCSSOFT,FCS SOFTWARE SOLN. LTD.,          .20,          .25,          .25,          .20,          .25,                   276082.35,1223163,N, ,259,          .55,          .10
